"","region","LATITUDE","LONGITUDE","SURVEY_DATE","TRAP_COUNT_RAW","year","JULIAN","DDs","propsBLH","CumProps"
"595","Quincy",47.15881875,-119.7375125125,2010-09-07,4.5,2010,250,1263.87616687807,0.0223880597014925,0.820584577114428
"596","Snake River",46.2714055566667,-118.943183333333,2010-09-07,0.833333333333333,2010,250,1333.61128904392,0.00621890547263682,0.907960199004975
"597","Basin City",46.4696166671429,-119.169911914286,2010-09-14,2.5,2010,257,1346.69760802675,0.0162003382488206,0.715770109485802
"598","Mattawa",46.699619998,-119.79340334,2010-09-14,4.7,2010,257,1410.23338919541,0.00788193862149925,0.928056347476103
"599","Othello",46.9198525638462,-119.033025638462,2010-09-14,2.07692307692308,2010,257,1260.3334981527,0.0275510204081633,0.934183673469388
"600","Quincy",47.15881875,-119.7375125125,2010-09-14,4.75,2010,257,1313.68716991821,0.0236318407960199,0.844216417910448
"601","Snake River",46.2714055566667,-118.943183333333,2010-09-14,1.33333333333333,2010,257,1386.5873652619,0.00995024875621891,0.917910447761194
"602","Basin City",46.4696166671429,-119.169911914286,2010-09-21,11.2142857142857,2010,264,1402.06876810237,0.072670088716138,0.78844019820194
"603","Mattawa",46.699619998,-119.79340334,2010-09-21,15.7,2010,264,1467.77625157222,0.0263290290122422,0.954385376488345
"604","Othello",46.9198525638462,-119.033025638462,2010-09-21,3.23076923076923,2010,264,1311.93704417687,0.0428571428571429,0.977040816326531
"605","Quincy",47.15881875,-119.7375125125,2010-09-21,7,2010,264,1364.11781303886,0.0348258706467662,0.879042288557214
"606","Snake River",46.2714055566667,-118.943183333333,2010-09-21,1.16666666666667,2010,264,1444.66738724606,0.00870646766169154,0.926616915422886
"607","Basin City",46.4696166671429,-119.169911914286,2010-09-28,15.2307692307692,2010,271,1453.2572012811,0.0986974453312761,0.887137643533217
"608","Mattawa",46.699619998,-119.79340334,2010-09-28,19.8,2010,271,1519.42525151569,0.0332047627033372,0.987590139191682
"609","Othello",46.9198525638462,-119.033025638462,2010-09-28,1.73076923076923,2010,271,1360.51168383462,0.0229591836734694,1
"610","Quincy",47.15881875,-119.7375125125,2010-09-28,14.375,2010,271,1411.5473695618,0.0715174129353234,0.950559701492537
"611","Snake River",46.2714055566667,-118.943183333333,2010-09-28,1.66666666666667,2010,271,1498.55465565959,0.0124378109452736,0.939054726368159
"612","Basin City",46.4696166671429,-119.169911914286,2010-10-05,7.41666666666667,2010,278,1506.81948362798,0.0480610034715011,0.935198647004718
"613","Mattawa",46.699619998,-119.79340334,2010-10-05,7.4,2010,278,1578.27215039664,0.012409860808318,1
"614","Othello",46.9198525638462,-119.033025638462,2010-10-05,0,2010,278,1414.75038179847,0,1
"615","Quincy",47.15881875,-119.7375125125,2010-10-05,9.9375,2010,278,1466.76899544717,0.0494402985074627,1
"616","Snake River",46.2714055566667,-118.943183333333,2010-10-05,3.33333333333333,2010,278,1551.78369343357,0.0248756218905473,0.963930348258706
"617","Basin City",46.4696166671429,-119.169911914286,2010-10-12,5.69230769230769,2010,285,1535.56404269771,0.0368869240126992,0.972085571017417
"618","Mattawa",46.699619998,-119.79340334,2010-10-12,0,2010,285,1609.36048258208,0,1
"619","Othello",46.9198525638462,-119.033025638462,2010-10-12,0,2010,285,1441.45968874594,0,1
"620","Quincy",47.15881875,-119.7375125125,2010-10-12,0,2010,285,1492.54011167017,0,1
"621","Snake River",46.2714055566667,-118.943183333333,2010-10-12,3.33333333333333,2010,285,1582.2554643284,0.0248756218905473,0.988805970149254
"622","Basin City",46.4696166671429,-119.169911914286,2010-10-22,4.30769230769231,2010,295,1560.40495558674,0.0279144289825831,1
"623","Mattawa",46.699619998,-119.79340334,2010-10-22,0,2010,295,1636.71030810637,0,1
"624","Othello",46.9198525638462,-119.033025638462,2010-10-22,0,2010,295,1466.60285980439,0,1
"625","Quincy",47.15881875,-119.7375125125,2010-10-22,0,2010,295,1517.10733149893,0,1
"626","Snake River",46.2714055566667,-118.943183333333,2010-10-22,1.5,2010,295,1606.83996541764,0.0111940298507463,1
"627","Basin City",46.4768037022222,-119.1446148,2011-04-26,0.0555555555555556,2011,116,69.4979027065295,0.00124668848371513,0.00124668848371513
"628","Mattawa",46.699429165,-119.81247915,2011-04-26,0,2011,116,65.0045002200897,0,0
"629","Othello",46.911031667,-119.02186001,2011-04-26,0,2011,116,48.5902996276602,0,0
"630","Paterson",45.9868,-119.34665,2011-04-26,0,2011,116,70.5591202283944,0,0
"631","Quincy",47.130908335,-119.743377766667,2011-04-26,0.0833333333333333,2011,116,44.5957236693157,0.00551654964894684,0.00551654964894684
"632","Royal City",46.91535,-119.626383325,2011-04-26,0.125,2011,116,50.367381863611,0.00207900207900208,0.00207900207900208
"633","Snake River",46.251125,-118.89886665,2011-04-26,0,2011,116,81.9173711525248,0,0
"634","Basin City",46.4768037022222,-119.1446148,2011-05-03,0.0555555555555556,2011,123,83.0525435542635,0.00124668848371513,0.00249337696743026
"635","Mattawa",46.699429165,-119.81247915,2011-05-03,0,2011,123,79.8199856286323,0,0
"636","Othello",46.911031667,-119.02186001,2011-05-03,0,2011,123,59.6452371364016,0,0
"637","Paterson",45.9868,-119.34665,2011-05-03,0,2011,123,85.1250575017138,0,0
"638","Quincy",47.130908335,-119.743377766667,2011-05-03,0,2011,123,56.728756781758,0,0.00551654964894684
"639","Royal City",46.91535,-119.626383325,2011-05-03,0,2011,123,62.8000356598592,0,0.00207900207900208
"640","Snake River",46.251125,-118.89886665,2011-05-03,0,2011,123,96.3139063736221,0,0
"641","Basin City",46.4768037022222,-119.1446148,2011-05-10,0.0555555555555556,2011,130,108.655278021767,0.00124668848371513,0.00374006545114539
"642","Mattawa",46.699429165,-119.81247915,2011-05-10,0,2011,130,108.429907731443,0,0
"643","Othello",46.911031667,-119.02186001,2011-05-10,0,2011,130,82.6547214685333,0,0
"644","Paterson",45.9868,-119.34665,2011-05-10,0,2011,130,110.613131254166,0,0
"645","Quincy",47.130908335,-119.743377766667,2011-05-10,0,2011,130,82.3447299710943,0,0.00551654964894684
"646","Royal City",46.91535,-119.626383325,2011-05-10,0,2011,130,88.5465027893171,0,0.00207900207900208
"647","Snake River",46.251125,-118.89886665,2011-05-10,0,2011,130,122.202188948457,0,0
"648","Basin City",46.4768037022222,-119.1446148,2011-05-17,0,2011,137,139.855576479851,0,0.00374006545114539
"649","Mattawa",46.699429165,-119.81247915,2011-05-17,0.125,2011,137,139.483156893528,0.00196961170512099,0.00196961170512099
"650","Othello",46.911031667,-119.02186001,2011-05-17,0,2011,137,111.589030929095,0,0
"651","Paterson",45.9868,-119.34665,2011-05-17,0,2011,137,141.306357348654,0,0
"652","Quincy",47.130908335,-119.743377766667,2011-05-17,0,2011,137,109.126913623917,0,0.00551654964894684
"653","Royal City",46.91535,-119.626383325,2011-05-17,0,2011,137,116.415495110532,0,0.00207900207900208
"654","Snake River",46.251125,-118.89886665,2011-05-17,0,2011,137,154.567559641733,0,0
"655","Basin City",46.4768037022222,-119.1446148,2011-05-24,0,2011,144,175.772666941304,0,0.00374006545114539
"656","Mattawa",46.699429165,-119.81247915,2011-05-24,0,2011,144,180.073805960249,0,0.00196961170512099
"657","Othello",46.911031667,-119.02186001,2011-05-24,0,2011,144,146.998193420181,0,0
"658","Paterson",45.9868,-119.34665,2011-05-24,0,2011,144,175.972280562453,0,0
"659","Quincy",47.130908335,-119.743377766667,2011-05-24,0,2011,144,148.303247175564,0,0.00551654964894684
"660","Royal City",46.91535,-119.626383325,2011-05-24,0,2011,144,154.647703274122,0,0.00207900207900208
"661","Snake River",46.251125,-118.89886665,2011-05-24,0,2011,144,189.955101953976,0,0
"662","Basin City",46.4768037022222,-119.1446148,2011-05-31,0.0625,2011,151,205.696939356262,0.00140252454417952,0.00514258999532492
"663","Mattawa",46.699429165,-119.81247915,2011-05-31,1.71428571428571,2011,151,210.905947335193,0.0270118176702307,0.0289814293753517
"664","Othello",46.911031667,-119.02186001,2011-05-31,0,2011,151,173.966289095301,0,0
"665","Paterson",45.9868,-119.34665,2011-05-31,0,2011,151,205.381561691439,0,0
"666","Quincy",47.130908335,-119.743377766667,2011-05-31,0,2011,151,175.423516042334,0,0.00551654964894684
"667","Royal City",46.91535,-119.626383325,2011-05-31,0,2011,151,182.691498436727,0,0.00207900207900208
"668","Snake River",46.251125,-118.89886665,2011-05-31,0,2011,151,219.951930310369,0,0
"669","Basin City",46.4768037022222,-119.1446148,2011-06-07,0.666666666666667,2011,158,255.20012021718,0.0149602618045816,0.0201028517999065
"670","Mattawa",46.699429165,-119.81247915,2011-06-07,13,2011,158,262.490859590932,0.204839617332583,0.233821046707935
"671","Othello",46.911031667,-119.02186001,2011-06-07,0,2011,158,220.381871454448,0,0
"672","Paterson",45.9868,-119.34665,2011-06-07,0,2011,158,252.842220484914,0,0
"673","Quincy",47.130908335,-119.743377766667,2011-06-07,0.25,2011,158,224.049771431354,0.0165496489468405,0.0220661985957874
"674","Royal City",46.91535,-119.626383325,2011-06-07,1.25,2011,158,231.089890438492,0.0207900207900208,0.0228690228690229
"675","Snake River",46.251125,-118.89886665,2011-06-07,0,2011,158,268.987513150308,0,0
"676","Basin City",46.4768037022222,-119.1446148,2011-06-15,0.5,2011,166,308.230760987206,0.0112201963534362,0.0313230481533427
"677","Mattawa",46.699429165,-119.81247915,2011-06-15,7.5,2011,166,319.239911783377,0.118176702307259,0.351997749015194
"678","Othello",46.911031667,-119.02186001,2011-06-15,0.2,2011,166,268.406059282411,0.0324447395882744,0.0324447395882744
"679","Paterson",45.9868,-119.34665,2011-06-15,0,2011,166,307.824454719285,0,0
"680","Quincy",47.130908335,-119.743377766667,2011-06-15,1.41666666666667,2011,166,275.940183820856,0.0937813440320963,0.115847542627884
"681","Royal City",46.91535,-119.626383325,2011-06-15,2.625,2011,166,283.048558743678,0.0436590436590437,0.0665280665280665
"682","Snake River",46.251125,-118.89886665,2011-06-15,0.25,2011,166,323.778736741356,0.0238095238095238,0.0238095238095238
"683","Basin City",46.4768037022222,-119.1446148,2011-06-21,3.38888888888889,2011,172,355.629865541824,0.076047997506623,0.107371045659966
"684","Mattawa",46.699429165,-119.81247915,2011-06-21,5.75,2011,172,370.970249500481,0.0906021384355656,0.44259988745076
"685","Othello",46.911031667,-119.02186001,2011-06-21,0.1,2011,172,311.369128392149,0.0162223697941372,0.0486671093824115
"686","Paterson",45.9868,-119.34665,2011-06-21,0,2011,172,354.459289223528,0,0
"687","Quincy",47.130908335,-119.743377766667,2011-06-21,0.75,2011,172,324.787437049993,0.0496489468405216,0.165496489468405
"688","Royal City",46.91535,-119.626383325,2011-06-21,6.625,2011,172,331.413422064111,0.11018711018711,0.176715176715177
"689","Snake River",46.251125,-118.89886665,2011-06-21,0,2011,172,372.482821974952,0,0.0238095238095238
"690","Basin City",46.4768037022222,-119.1446148,2011-06-28,5.77777777777778,2011,179,419.608259412178,0.129655602306374,0.237026647966339
"691","Mattawa",46.699429165,-119.81247915,2011-06-28,13.5,2011,179,437.167586544477,0.212718064153067,0.655317951603827
"692","Othello",46.911031667,-119.02186001,2011-06-28,0.45,2011,179,373.439683955643,0.0730006640736173,0.121667773456029
"693","Paterson",45.9868,-119.34665,2011-06-28,0,2011,179,417.275416896395,0,0
"694","Quincy",47.130908335,-119.743377766667,2011-06-28,3.83333333333333,2011,179,387.400215332738,0.253761283851555,0.41925777331996
"695","Royal City",46.91535,-119.626383325,2011-06-28,14,2011,179,394.566237196389,0.232848232848233,0.40956340956341
"696","Snake River",46.251125,-118.89886665,2011-06-28,1.25,2011,179,437.102653078377,0.119047619047619,0.142857142857143
"697","Basin City",46.4768037022222,-119.1446148,2011-07-06,3.33333333333333,2011,187,502.649617832977,0.0748013090229079,0.311827956989247
"698","Mattawa",46.699429165,-119.81247915,2011-07-06,7.375,2011,187,523.937925394463,0.116207090602138,0.771525042205965
"699","Othello",46.911031667,-119.02186001,2011-07-06,0.75,2011,187,453.442639039021,0.121667773456029,0.243335546912058
"700","Paterson",45.9868,-119.34665,2011-07-06,0,2011,187,496.965245292495,0,0
"701","Quincy",47.130908335,-119.743377766667,2011-07-06,1.25,2011,187,470.666031447572,0.0827482447342026,0.502006018054162
"702","Royal City",46.91535,-119.626383325,2011-07-06,6.625,2011,187,478.043261367857,0.11018711018711,0.51975051975052
"703","Snake River",46.251125,-118.89886665,2011-07-06,0,2011,187,520.942918987363,0,0.142857142857143
"704","Basin City",46.4768037022222,-119.1446148,2011-07-12,10.2777777777778,2011,193,563.091602804459,0.230637369487299,0.542465326476547
"705","Mattawa",46.699429165,-119.81247915,2011-07-12,4.125,2011,193,587.987880906825,0.0649971862689927,0.836522228474958
"706","Othello",46.911031667,-119.02186001,2011-07-12,0.684210526315789,2011,193,512.269917316151,0.11099516174936,0.354330708661417
"707","Paterson",45.9868,-119.34665,2011-07-12,0,2011,193,556.581208181436,0,0
"708","Quincy",47.130908335,-119.743377766667,2011-07-12,1.25,2011,193,532.098785830609,0.0827482447342026,0.584754262788365
"709","Royal City",46.91535,-119.626383325,2011-07-12,4.875,2011,193,539.024627737598,0.0810810810810811,0.600831600831601
"710","Snake River",46.251125,-118.89886665,2011-07-12,2.25,2011,193,582.314726680958,0.214285714285714,0.357142857142857
"711","Basin City",46.4768037022222,-119.1446148,2011-07-19,4.16666666666667,2011,200,638.354983670524,0.0935016362786349,0.635966962755182
"712","Mattawa",46.699429165,-119.81247915,2011-07-19,1.625,2011,200,662.377880906825,0.0256049521665729,0.862127180641531
"713","Othello",46.911031667,-119.02186001,2011-07-19,0.45,2011,200,583.671412306913,0.0730006640736173,0.427331372735035
"714","Paterson",45.9868,-119.34665,2011-07-19,0,2011,200,629.206035764114,0,0
"715","Quincy",47.130908335,-119.743377766667,2011-07-19,0.416666666666667,2011,200,601.924619163943,0.0275827482447342,0.612337011033099
"716","Royal City",46.91535,-119.626383325,2011-07-19,2.25,2011,200,610.109690692085,0.0374220374220374,0.638253638253638
"717","Snake River",46.251125,-118.89886665,2011-07-19,1.5,2011,200,660.036792201164,0.142857142857143,0.5
"718","Basin City",46.4768037022222,-119.1446148,2011-07-26,1.55555555555556,2011,207,710.529851479686,0.0349072775440237,0.670874240299205
"719","Mattawa",46.699429165,-119.81247915,2011-07-26,2.375,2011,207,737.162062120935,0.0374226223972988,0.899549803038829
"720","Othello",46.911031667,-119.02186001,2011-07-26,0.8,2011,207,652.229791459721,0.129778958353097,0.557110331088132
"721","Paterson",45.9868,-119.34665,2011-07-26,0,2011,207,702.611888854373,0,0
"722","Quincy",47.130908335,-119.743377766667,2011-07-26,0.75,2011,207,670.929413373068,0.0496489468405216,0.661985957873621
"723","Royal City",46.91535,-119.626383325,2011-07-26,2.25,2011,207,680.314464498509,0.0374220374220374,0.675675675675676
"724","Snake River",46.251125,-118.89886665,2011-07-26,2.5,2011,207,733.64067408948,0.238095238095238,0.738095238095238
"725","Basin City",46.4768037022222,-119.1446148,2011-08-02,1.61111111111111,2011,214,796.608067350226,0.0361539660277388,0.707028206326944
"726","Mattawa",46.699429165,-119.81247915,2011-08-02,1.5,2011,214,828.006239920358,0.0236353404614519,0.923185143500281
"727","Othello",46.911031667,-119.02186001,2011-08-02,0.5,2011,214,734.070555641923,0.0811118489706859,0.638222180058818
"728","Paterson",45.9868,-119.34665,2011-08-02,0,2011,214,789.642458263406,0,0
"729","Quincy",47.130908335,-119.743377766667,2011-08-02,0.416666666666667,2011,214,757.109186493887,0.0275827482447342,0.689568706118355
"730","Royal City",46.91535,-119.626383325,2011-08-02,2.5,2011,214,767.506732826618,0.0415800415800416,0.717255717255717
"731","Snake River",46.251125,-118.89886665,2011-08-02,0,2011,214,820.065021047571,0,0.738095238095238
"732","Basin City",46.4768037022222,-119.1446148,2011-08-09,2.33333333333333,2011,221,887.305449576641,0.0523609163160355,0.75938912264298
"733","Mattawa",46.699429165,-119.81247915,2011-08-09,1.625,2011,221,921.90893755149,0.0256049521665729,0.948790095666854
"734","Othello",46.911031667,-119.02186001,2011-08-09,0.35,2011,221,820.488744271879,0.0567782942794801,0.695000474338298
"735","Paterson",45.9868,-119.34665,2011-08-09,0.25,2011,221,880.871198392695,0.333333333333333,0.333333333333333
"736","Quincy",47.130908335,-119.743377766667,2011-08-09,0.583333333333333,2011,221,846.636275750401,0.0386158475426279,0.728184553660983
"737","Royal City",46.91535,-119.626383325,2011-08-09,2.75,2011,221,857.516065723176,0.0457380457380457,0.762993762993763
"738","Snake River",46.251125,-118.89886665,2011-08-09,1.75,2011,221,912.750163806525,0.166666666666667,0.904761904761905
"739","Basin City",46.4768037022222,-119.1446148,2011-08-16,2.38888888888889,2011,228,965.132576302848,0.0536076047997507,0.81299672744273
"740","Mattawa",46.699429165,-119.81247915,2011-08-16,1,2011,228,1004.79125506236,0.0157568936409679,0.964546989307822
"741","Othello",46.911031667,-119.02186001,2011-08-16,0.4,2011,228,893.713659118459,0.0648894791765487,0.759889953514847
"742","Paterson",45.9868,-119.34665,2011-08-16,0,2011,228,960.494748066985,0,0.333333333333333
"743","Quincy",47.130908335,-119.743377766667,2011-08-16,1,2011,228,924.235779421826,0.0661985957873621,0.794383149448345
"744","Royal City",46.91535,-119.626383325,2011-08-16,4.5,2011,228,935.38683115782,0.0748440748440748,0.837837837837838
"745","Snake River",46.251125,-118.89886665,2011-08-16,0.5,2011,228,993.216184202556,0.0476190476190476,0.952380952380952
"746","Basin City",46.4768037022222,-119.1446148,2011-08-23,3.55555555555556,2011,235,1050.43273409987,0.0797880629577684,0.892784790400499
"747","Mattawa",46.699429165,-119.81247915,2011-08-23,0.625,2011,235,1094.11909617258,0.00984805852560495,0.974395047833427
"748","Othello",46.911031667,-119.02186001,2011-08-23,0.1,2011,235,976.29391704523,0.0162223697941372,0.776112323308984
"749","Paterson",45.9868,-119.34665,2011-08-23,0.25,2011,235,1046.11376374784,0.333333333333333,0.666666666666667
"750","Quincy",47.130908335,-119.743377766667,2011-08-23,0.833333333333333,2011,235,1011.20573634965,0.0551654964894684,0.849548645937813
"751","Royal City",46.91535,-119.626383325,2011-08-23,2.75,2011,235,1022.20336627568,0.0457380457380457,0.883575883575884
"752","Snake River",46.251125,-118.89886665,2011-08-23,0,2011,235,1078.85159378409,0,0.952380952380952
"753","Basin City",46.4768037022222,-119.1446148,2011-08-30,2.77777777777778,2011,242,1148.28665065613,0.0623344241857566,0.955119214586255
"754","Mattawa",46.699429165,-119.81247915,2011-08-30,0.875,2011,242,1196.67325910479,0.0137872819358469,0.988182329769274
"755","Othello",46.911031667,-119.02186001,2011-08-30,0.722222222222222,2011,242,1071.8889293081,0.117161559624324,0.893273882933308
"756","Paterson",45.9868,-119.34665,2011-08-30,0,2011,242,1143.7480034797,0,0.666666666666667
"757","Quincy",47.130908335,-119.743377766667,2011-08-30,1.16666666666667,2011,242,1110.71759182727,0.0772316950852558,0.926780341023069
"758","Royal City",46.91535,-119.626383325,2011-08-30,2.75,2011,242,1121.91534312756,0.0457380457380457,0.929313929313929
"759","Snake River",46.251125,-118.89886665,2011-08-30,0.5,2011,242,1177.4968799216,0.0476190476190476,1
"760","Basin City",46.4768037022222,-119.1446148,2011-09-06,1.11111111111111,2011,249,1211.44363948822,0.0249337696743026,0.980052984260558
"761","Mattawa",46.699429165,-119.81247915,2011-09-06,0.625,2011,249,1265.08185519126,0.00984805852560495,0.998030388294879
"762","Othello",46.911031667,-119.02186001,2011-09-06,0.157894736842105,2011,249,1134.20062169225,0.0256142680960061,0.918888151029314
"763","Paterson",45.9868,-119.34665,2011-09-06,0.25,2011,249,1204.92531627005,0.333333333333333,1
"764","Quincy",47.130908335,-119.743377766667,2011-09-06,0.272727272727273,2011,249,1176.87138340093,0.0180541624874624,0.944834503510532
"765","Royal City",46.91535,-119.626383325,2011-09-06,2,2011,249,1187.56164532431,0.0332640332640333,0.962577962577963
"766","Snake River",46.251125,-118.89886665,2011-09-06,0,2011,249,1240.46365423393,0,1
"767","Basin City",46.4768037022222,-119.1446148,2011-09-14,0.888888888888889,2011,257,1311.61863794483,0.0199470157394421,1
"768","Mattawa",46.699429165,-119.81247915,2011-09-14,0.125,2011,257,1371.44638565023,0.00196961170512099,1
"769","Othello",46.911031667,-119.02186001,2011-09-14,0.5,2011,257,1236.00226338008,0.0811118489706859,1
"770","Paterson",45.9868,-119.34665,2011-09-14,0,2011,257,1304.19404914284,0,1
"771","Quincy",47.130908335,-119.743377766667,2011-09-14,0.833333333333333,2011,257,1281.90729530784,0.0551654964894684,1
"772","Royal City",46.91535,-119.626383325,2011-09-14,2.25,2011,257,1292.50048942616,0.0374220374220374,1
"773","Snake River",46.251125,-118.89886665,2011-09-14,0,2011,257,1338.96618958796,0,1
"774","Basin City",46.5355333325,-119.1147979125,2012-05-02,0,2012,123,137.063121283155,0,0
"775","Mattawa",46.7007833325,-119.80885,2012-05-02,0,2012,123,138.312673030396,0,0
"776","Othello",46.948375001,-119.02233,2012-05-02,0,2012,123,114.521577490185,0,0
"777","Paterson",45.9583416683333,-119.467580566667,2012-05-02,0,2012,123,138.901453999799,0,0
"778","Quincy",47.13241389,-119.699255566667,2012-05-02,0,2012,123,113.080536390129,0,0
"779","Royal City",46.9283083325,-119.62402915,2012-05-02,0,2012,123,120.09837357929,0,0
"780","Snake River",46.2899,-118.8882833,2012-05-02,0,2012,123,144.552717037824,0,0
"781","Basin City",46.5355333325,-119.1147979125,2012-05-08,0,2012,129,159.078129461026,0,0
"782","Mattawa",46.7007833325,-119.80885,2012-05-08,0,2012,129,160.878589055542,0,0
"783","Othello",46.948375001,-119.02233,2012-05-08,0,2012,129,133.694494082355,0,0
"784","Paterson",45.9583416683333,-119.467580566667,2012-05-08,0,2012,129,161.295306488704,0,0
"785","Quincy",47.13241389,-119.699255566667,2012-05-08,0,2012,129,132.65493882809,0,0
"786","Royal City",46.9283083325,-119.62402915,2012-05-08,0,2012,129,140.491508527597,0,0
"787","Snake River",46.2899,-118.8882833,2012-05-08,0,2012,129,167.166256057703,0,0
"788","Basin City",46.5355333325,-119.1147979125,2012-05-15,0,2012,136,204.184191696263,0,0
"789","Mattawa",46.7007833325,-119.80885,2012-05-15,0,2012,136,205.688491338009,0,0
"790","Othello",46.948375001,-119.02233,2012-05-15,0,2012,136,176.941828532086,0,0
"791","Paterson",45.9583416683333,-119.467580566667,2012-05-15,0,2012,136,205.495924768915,0,0
"792","Quincy",47.13241389,-119.699255566667,2012-05-15,0,2012,136,175.908567565663,0,0
"793","Royal City",46.9283083325,-119.62402915,2012-05-15,0,2012,136,183.781802767134,0,0
"794","Snake River",46.2899,-118.8882833,2012-05-15,0,2012,136,212.541470115225,0,0
"795","Basin City",46.5355333325,-119.1147979125,2012-05-22,0,2012,143,248.027913322479,0,0
"796","Mattawa",46.7007833325,-119.80885,2012-05-22,0,2012,143,253.251069570613,0,0
"797","Othello",46.948375001,-119.02233,2012-05-22,0,2012,143,217.8254335031,0,0
"798","Paterson",45.9583416683333,-119.467580566667,2012-05-22,0,2012,143,249.601178232416,0,0
"799","Quincy",47.13241389,-119.699255566667,2012-05-22,0,2012,143,220.790448612403,0,0
"800","Royal City",46.9283083325,-119.62402915,2012-05-22,0,2012,143,228.001987549641,0,0
"801","Snake River",46.2899,-118.8882833,2012-05-22,0,2012,143,255.952522050479,0,0
"802","Basin City",46.5355333325,-119.1147979125,2012-05-29,0,2012,150,286.641749841684,0,0
"803","Mattawa",46.7007833325,-119.80885,2012-05-29,0,2012,150,294.250851620229,0,0
"804","Othello",46.948375001,-119.02233,2012-05-29,0,2012,150,253.564777606586,0,0
"805","Paterson",45.9583416683333,-119.467580566667,2012-05-29,0,2012,150,289.03829481263,0,0
"806","Quincy",47.13241389,-119.699255566667,2012-05-29,0,2012,150,259.110165421271,0,0
"807","Royal City",46.9283083325,-119.62402915,2012-05-29,0,2012,150,266.223471558574,0,0
"808","Snake River",46.2899,-118.8882833,2012-05-29,0,2012,150,294.827476867713,0,0
"809","Basin City",46.5355333325,-119.1147979125,2012-06-05,0.125,2012,157,339.243391610379,0.0087719298245614,0.0087719298245614
"810","Mattawa",46.7007833325,-119.80885,2012-06-05,0.25,2012,157,348.359968791856,0.02,0.02
"811","Othello",46.948375001,-119.02233,2012-06-05,0.05,2012,157,303.331713271017,0.00819672131147541,0.00819672131147541
"812","Paterson",45.9583416683333,-119.467580566667,2012-06-05,0.0833333333333333,2012,157,340.295875510551,0.0142857142857143,0.0142857142857143
"813","Quincy",47.13241389,-119.699255566667,2012-06-05,0.166666666666667,2012,157,311.614141731804,0.00531914893617021,0.00531914893617021
"814","Royal City",46.9283083325,-119.62402915,2012-06-05,0,2012,157,318.022827028206,0,0
"815","Snake River",46.2899,-118.8882833,2012-06-05,0,2012,157,347.227162896461,0,0
"816","Basin City",46.5355333325,-119.1147979125,2012-06-12,0.1875,2012,164,376.736144837937,0.0131578947368421,0.0219298245614035
"817","Mattawa",46.7007833325,-119.80885,2012-06-12,0.625,2012,164,388.674420818216,0.05,0.07
"818","Othello",46.948375001,-119.02233,2012-06-12,0.15,2012,164,338.19451633073,0.0245901639344262,0.0327868852459016
"819","Paterson",45.9583416683333,-119.467580566667,2012-06-12,0.166666666666667,2012,164,378.818857542521,0.0285714285714286,0.0428571428571429
"820","Quincy",47.13241389,-119.699255566667,2012-06-12,0.583333333333333,2012,164,348.930639395893,0.0186170212765957,0.023936170212766
"821","Royal City",46.9283083325,-119.62402915,2012-06-12,0.375,2012,164,355.641272851435,0.0148514851485149,0.0148514851485149
"822","Snake River",46.2899,-118.8882833,2012-06-12,0,2012,164,384.593768238649,0,0
"823","Basin City",46.5355333325,-119.1147979125,2012-06-19,0.25,2012,171,432.112480452934,0.0175438596491228,0.0394736842105263
"824","Mattawa",46.7007833325,-119.80885,2012-06-19,0.75,2012,171,447.728556229346,0.06,0.13
"825","Othello",46.948375001,-119.02233,2012-06-19,0.2,2012,171,390.657803661663,0.0327868852459016,0.0655737704918033
"826","Paterson",45.9583416683333,-119.467580566667,2012-06-19,0.25,2012,171,437.157700631694,0.0428571428571429,0.0857142857142857
"827","Quincy",47.13241389,-119.699255566667,2012-06-19,1.41666666666667,2012,171,404.711675107835,0.0452127659574468,0.0691489361702128
"828","Royal City",46.9283083325,-119.62402915,2012-06-19,0.5,2012,171,411.341239109823,0.0198019801980198,0.0346534653465347
"829","Snake River",46.2899,-118.8882833,2012-06-19,0,2012,171,439.596386162146,0,0
"830","Basin City",46.5355333325,-119.1147979125,2012-06-26,0.375,2012,178,494.614201204499,0.0263157894736842,0.0657894736842105
"831","Mattawa",46.7007833325,-119.80885,2012-06-26,1.25,2012,178,510.101643785807,0.1,0.23
"832","Othello",46.948375001,-119.02233,2012-06-26,0.15,2012,178,453.276089977048,0.0245901639344262,0.0901639344262295
"833","Paterson",45.9583416683333,-119.467580566667,2012-06-26,0.666666666666667,2012,178,495.200752241369,0.114285714285714,0.2
"834","Quincy",47.13241389,-119.699255566667,2012-06-26,1.16666666666667,2012,178,465.13285799565,0.0372340425531915,0.106382978723404
"835","Royal City",46.9283083325,-119.62402915,2012-06-26,0.125,2012,178,471.869416084213,0.00495049504950495,0.0396039603960396
"836","Snake River",46.2899,-118.8882833,2012-06-26,1,2012,178,501.763976298355,0.0416666666666667,0.0416666666666667
"837","Basin City",46.5355333325,-119.1147979125,2012-07-03,0.9375,2012,185,565.994505574672,0.0657894736842105,0.131578947368421
"838","Mattawa",46.7007833325,-119.80885,2012-07-03,1.25,2012,185,582.363026105193,0.1,0.33
"839","Othello",46.948375001,-119.02233,2012-07-03,0.15,2012,185,521.485683943528,0.0245901639344262,0.114754098360656
"840","Paterson",45.9583416683333,-119.467580566667,2012-07-03,0.666666666666667,2012,185,565.79245875734,0.114285714285714,0.314285714285714
